mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.22971630096435547,0.02137881228272358,0.015200614929199219,0.0024282503545625224,5,sqrt,2,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}",0.8559692898272553,0.8548832923832924,0.8540386977886978,0.8549637599997485,0.0007902120739856243,14
0.4607389767964681,0.028666445541995093,0.029977957407633465,0.005755227392031628,5,sqrt,2,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.8525143953934741,0.8561117936117936,0.8495085995085995,0.852711596171289,0.002699346735933524,24
1.1499457359313965,0.01653086945606844,0.0807795524597168,0.011094541111138303,5,sqrt,2,250,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 250}",0.8555086372360845,0.8560350122850123,0.8490479115479116,0.853530520356336,0.003176959129949839,21
0.2093056837717692,0.013655610931521367,0.01679237683614095,0.0005892206466106733,5,sqrt,4,50,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 4, 'n_estimators': 50}",0.8560460652591171,0.8548065110565111,0.8496621621621622,0.8535049128259301,0.002763955276195841,22
0.46664945284525555,0.03313261778364237,0.028580983479817707,0.0022650331969722225,5,sqrt,4,100,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 4, 'n_estimators': 100}",0.8545873320537428,0.8555743243243243,0.8537315724815725,0.8546310762865467,0.0007529359233113265,16
1.1035784880320232,0.03516896488155095,0.0712727705637614,0.0031774790444050395,5,sqrt,4,250,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 4, 'n_estimators': 250}",0.8538195777351247,0.8536547911547911,0.8531941031941032,0.8535561573613397,0.00026470243579600563,20
0.22348292668660483,0.0033848442237582503,0.017245769500732422,0.002562745466114436,5,log2,2,50,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 50}",0.8562763915547025,0.8571099508599509,0.8511977886977887,0.8548613770374808,0.002612803720257456,15
0.4543263117472331,0.018535780310920676,0.037682692209879555,0.003890806891544326,5,log2,2,100,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.8538963531669865,0.855958230958231,0.8525798525798526,0.8541448122350234,0.0013903618349770117,17
1.155603567759196,0.019762023161449007,0.07713023821512859,0.004473443038141961,5,log2,2,250,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 250}",0.8542802303262956,0.856418918918919,0.8506603194103194,0.8537864895518447,0.0023767207155206407,18
0.22243666648864746,0.007969423093869953,0.015908002853393555,0.0021015540682599266,5,log2,4,50,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 4, 'n_estimators': 50}",0.8534357005758157,0.8554207616707616,0.8518120393120393,0.8535561671862055,0.0014757152884278951,19
